Textbox_UWAGA,Textbox_UWAGA2,Textbox_TYTUL,Textbox_PARAMETRY
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2017 VIII,"27,7"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2017 IX,"28,3"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2017 X,"28,1"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2017 XI,"28,8"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2017 XII,"28,5"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 I,"27,7"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 II,"29,4"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 III,"28,8"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 IV,"30,1"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 V,"32,4"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 VI,"33,9"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 VII,"35,6"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 VIII,"35,5"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 IX,"37,5"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 X,"38,9"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 XI,"38,2"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2018 XII,"37,5"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 I,"30,9"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 II,"30,9"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 III,"33,4"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 IV,"34,9"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 V,"35,4"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 VI,"35,8"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 VII,"35,6"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 VIII,"36,8"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 IX,"36,0"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 X,"34,6"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 XI,"33,9"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2019 XII,"34,5"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 I,"34,5"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 II,"36,3"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 III,"38,2"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 IV,"31,7"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 V,"32,2"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 VI,"33,9"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 VII,"33,8"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 VIII,"35,2"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 IX,"34,7"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 X,"34,6"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 XI,"33,8"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2020 XII,"34,6"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 I,"31,1"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 II,"34,4"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 III,"38,1"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 IV,"43,4"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 V,"47,4"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 VI,"53,1"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 VII,"58,2"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 VIII,"57,7"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 IX,"60,4"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 X,"61,7"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 XI,"64,2"
Wyszczególnienie,Bariery działalności - koszty materiałów [%],2021 XII,"63,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 I,"31,7"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 II,"31,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 III,"32,3"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 IV,"32,7"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 V,"33,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 VI,"33,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 VII,"33,9"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 VIII,"33,5"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 IX,"33,6"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 X,"33,3"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 XI,"33,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2014 XII,"32,9"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 I,"29,7"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 II,"29,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 III,"30,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 IV,"29,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 V,"31,4"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 VI,"32,0"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 VII,"32,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 VIII,"31,3"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 IX,"32,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 X,"32,7"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 XI,"32,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2015 XII,"32,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 I,"29,0"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 II,"29,5"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 III,"29,6"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 IV,"29,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 V,"29,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 VI,"30,4"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 VII,"30,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 VIII,"30,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 IX,"30,5"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 X,"31,5"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 XI,"31,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2016 XII,"30,5"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 I,"26,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 II,"24,3"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 III,"27,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 IV,"29,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 V,"28,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 VI,"27,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 VII,"29,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 VIII,"28,7"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 IX,"30,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 X,"28,5"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 XI,"27,7"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2017 XII,"28,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 I,"25,3"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 II,"26,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 III,"26,4"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 IV,"27,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 V,"27,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 VI,"26,9"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 VII,"27,4"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 VIII,"26,7"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 IX,"27,3"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 X,"27,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 XI,"26,3"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2018 XII,"26,0"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 I,"24,6"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 II,"24,1"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 III,"25,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 IV,"25,5"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 V,"26,8"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 VI,"26,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 VII,"26,6"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 VIII,"27,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 IX,"28,2"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 X,"28,9"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 XI,"28,4"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2019 XII,"28,7"
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 I,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 II,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 III,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 IV,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 V,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 VI,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 VII,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 VIII,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 IX,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 X,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 XI,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2020 XII,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 I,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 II,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 III,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 IV,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 V,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 VI,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 VII,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 VIII,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 IX,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 X,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 XI,.
Wyszczególnienie,Bariery działalności - koszty finansowej obsługi działalności [%],2021 XII,.
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 I,"14,7"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 II,"14,0"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 III,"14,8"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 IV,"14,9"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 V,"13,8"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 VI,"14,4"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 VII,"14,4"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 VIII,"13,9"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 IX,"13,6"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 X,"13,7"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 XI,"14,0"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2014 XII,"13,4"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 I,"13,1"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 II,"12,5"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 III,"12,6"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 IV,"12,4"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 V,"11,8"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 VI,"12,1"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 VII,"12,6"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 VIII,"12,0"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 IX,"11,8"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 X,"11,7"
Wyszczególnienie,Bariery działalności - trudności z uzyskaniem kredytu bankowego [%],2015 XI,"11,6"
